7,962549475.0000000000,
7,961220064.0000000000,
7,747813077.0000000000,
7,771640082.0000000000,
2,23148.0000000000,
7,887654607.0000000000,
2,16418.0000000000,
0,4228.0000000000,
0,2448.0000000000,
0,2804.0000000000,
0,1656.0000000000,
